bathrooms,bathroomsFull,bedrooms,fireplaceFeatures,fireplaces,garageSpaces,hasAttachedGarage,hasCarport,hasHeating,hasPetsAllowed,heating,homeType,id,latitude,laundryFeatures,livingArea,longitude,mortgageRates_arm5Rate,mortgageRates_fifteenYearFixedRate,mortgageRates_thirtyYearFixedRate,parkingFeatures,price,propertyTaxRate,schools,solarBuildFactor,solarClimateFactor,solarElectricityFactor,solarFactor,solarSunScore,specialListingConditions,streetAddress,taxAnnualAmount,taxAssessedValue,yearBuilt,zipcode
1.0,1.0,2.0,No information,0.0,0.0,True,False,True,True,['Central'],Condo,241586235,1906.0,['In Garage'],0.0,-122.42400360107422,2.177,2.161,2.6839999999999997,"['Attached', 'Enclosed', 'Garage Door Opener', 'Independent', 'On Site - Mapped (Condo Only)']",950000,0.67,"[{'distance': 0.5, 'name': 'Sanchez Elementary School', 'rating': 2, 'level': 'Elementary', 'studentsPerTeacher': 12, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06428&state=CA', 'type': 'Public', 'size': 271, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.4, 'name': 'Everett Middle School', 'rating': 4, 'level': 'Middle', 'studentsPerTeacher': 13, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06363&state=CA', 'type': 'Public', 'size': 694, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.4, 'name': 'Mission High School', 'rating': 3, 'level': 'High', 'studentsPerTeacher': 13, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06411&state=CA', 'type': 'Public', 'size': 1099, 'totalCount': 1, 'isAssigned': True}]",78.4,6.62,5.02,2.8,90.04,Standard,227 Guerrero St,7555.0,564482.0,1906.0,94103
3.0,3.0,4.0,"['Gas Log', 'Gas Starter', 'Living Room']",1.0,0.0,True,False,True,False,"['Central', 'Gas']",SingleFamily,15198817,1962.0,"['Gas Dryer Hookup', 'In Garage', 'Sink']",2518.0,-122.44448852539062,2.752,2.7060000000000004,3.062,"['Attached', 'Covered', 'Enclosed', 'Garage Door Opener', 'Independent', 'On Site (Single Family Only)']",2295000,0.67,"[{'distance': 0.5, 'name': 'Miraloma Elementary School', 'rating': 8, 'level': 'Elementary', 'studentsPerTeacher': 15, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06409&state=CA', 'type': 'Public', 'size': 391, 'totalCount': 1, 'isAssigned': True}, {'distance': 1.5, 'name': 'Denman (James) Middle School', 'rating': 4, 'level': 'Middle', 'studentsPerTeacher': 16, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06358&state=CA', 'type': 'Public', 'size': 835, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.2, 'name': 'Asawa (Ruth) San Francisco School Of The Arts, A Public School.', 'rating': 9, 'level': 'High', 'studentsPerTeacher': 18, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06339&state=CA', 'type': 'Public', 'size': 795, 'totalCount': 1, 'isAssigned': True}]",72.0,6.62,5.02,1.64,85.28,Standard,42 Cameo Way,14102.0,1110729.0,1962.0,94131
5.0,4.0,5.0,"['Dining Room', 'Free Standing', 'Living Room']",1.0,0.0,True,False,True,False,['Radiant'],SingleFamily,2075615163,1900.0,"['Ground Floor', 'Laundry Closet', 'Upper Level']",4021.0,-122.41461944580078,2.752,2.7060000000000004,3.062,"['Attached', 'Garage Door Opener', 'Interior Access', 'Tandem', 'On Site (Single Family Only)']",4195000,0.67,"[{'distance': 0.3, 'name': 'Chavez (Cesar) Elementary School', 'rating': 3, 'level': 'Elementary', 'studentsPerTeacher': 12, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06348&state=CA', 'type': 'Public', 'size': 434, 'totalCount': 1, 'isAssigned': True}, {'distance': 1.2, 'name': 'Everett Middle School', 'rating': 4, 'level': 'Middle', 'studentsPerTeacher': 13, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06363&state=CA', 'type': 'Public', 'size': 694, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.6, 'name': ""O'connell (John) High School"", 'rating': 3, 'level': 'High', 'studentsPerTeacher': 9, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06417&state=CA', 'type': 'Public', 'size': 480, 'totalCount': 1, 'isAssigned': True}]",80.0,6.62,5.02,1.0,92.64,Standard,1163 Shotwell St #1165,18066.461693548386,1436531.3676767678,1900.0,94110
1.0,1.0,0.0,No information,0.0,0.0,False,False,True,True,['Steam'],Condo,15071021,1929.0,['In Garage'],547.0,-122.4248504638672,2.177,2.161,2.6839999999999997,['No Garage'],599000,0.67,"[{'distance': 0.2, 'name': 'Sherman Elementary School', 'rating': 7, 'level': 'Elementary', 'studentsPerTeacher': 16, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06432&state=CA', 'type': 'Public', 'size': 387, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.7, 'name': 'Marina Middle School', 'rating': 6, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06400&state=CA', 'type': 'Public', 'size': 790, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.2, 'name': 'Galileo High School', 'rating': 8, 'level': 'High', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06369&state=CA', 'type': 'Public', 'size': 1816, 'totalCount': 1, 'isAssigned': True}]",80.0,6.7,5.02,2.8,94.52,Standard,2701 Van Ness Ave APT 308,7971.0,598230.0,1929.0,94109
5.0,4.0,7.0,No information,0.0,0.0,False,False,True,False,"['Central', 'Fireplace(s)']",SingleFamily,15085049,1890.0,"['Cabinets', 'Inside Room']",5041.0,-122.43811798095705,2.752,2.7060000000000004,3.062,['No Garage'],4900000,0.67,"[{'distance': 0.6, 'name': 'Parks (Rosa) Elementary School', 'rating': 4, 'level': 'Elementary', 'studentsPerTeacher': 16, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06420&state=CA', 'type': 'Public', 'size': 476, 'totalCount': 1, 'isAssigned': True}, {'distance': 3.2, 'name': 'Presidio Middle School', 'rating': 8, 'level': 'Middle', 'studentsPerTeacher': 18, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06423&state=CA', 'type': 'Public', 'size': 1060, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.3, 'name': 'Wells (Ida B.) High School', 'rating': 2, 'level': 'High', 'studentsPerTeacher': 9, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06452&state=CA', 'type': 'Public', 'size': 165, 'totalCount': 1, 'isAssigned': True}]",80.0,6.62,5.02,2.8,94.44,Standard,918 Divisadero St,4440.0,315707.0,1890.0,94115
2.0,2.0,2.0,"['Gas Log', 'Gas Starter', 'Metal']",1.0,0.0,True,False,True,True,['Fireplace(s)'],Condo,15074186,1992.0,No information,1091.0,-122.4220962524414,2.752,2.7060000000000004,3.062,"['Attached', 'Covered', 'Garage Door Opener', 'Interior Access', 'Permit Required', 'Unassigned', 'Independent', 'On Site - Unassigned (Condo Only)']",1095000,0.67,"[{'distance': 0.2, 'name': 'Spring Valley Elementary School', 'rating': 6, 'level': 'Elementary', 'studentsPerTeacher': 16, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06434&state=CA', 'type': 'Public', 'size': 327, 'totalCount': 1, 'isAssigned': True}, {'distance': 1.1, 'name': 'Marina Middle School', 'rating': 6, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06400&state=CA', 'type': 'Public', 'size': 790, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.8, 'name': 'Galileo High School', 'rating': 8, 'level': 'High', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06369&state=CA', 'type': 'Public', 'size': 1816, 'totalCount': 1, 'isAssigned': True}]",78.4,6.62,5.02,2.8,90.04,Standard,1776 Sacramento St APT 305,14750.0,1142358.0,1992.0,94109
1.0,1.0,1.0,No information,0.0,0.0,True,False,True,True,['Central'],Condo,69819619,2004.0,['Laundry Closet'],823.0,-122.39334106445312,2.177,2.161,2.6839999999999997,"['Assigned', 'Attached', 'Enclosed', 'Interior Access', 'Side By Side', 'Side by Side', 'On Site']",799000,0.67,"[{'distance': 0.9, 'name': 'Carmichael (Bessie)/Fec', 'rating': 3, 'level': 'Elementary', 'studentsPerTeacher': 17, 'assigned': None, 'grades': 'K-8', 'link': 'https://www.greatschools.org/school?id=06346&state=CA', 'type': 'Public', 'size': 625, 'totalCount': 1, 'isAssigned': True}, {'distance': 4, 'name': 'Asawa (Ruth) San Francisco School Of The Arts, A Public School.', 'rating': 9, 'level': 'High', 'studentsPerTeacher': 18, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06339&state=CA', 'type': 'Public', 'size': 795, 'totalCount': 17, 'isAssigned': True}]",76.8,6.73,5.02,2.8,91.34,Standard,260 King St UNIT 609,5513.0,468582.0,2004.0,94107
6.0,6.0,4.0,['Living Room'],2.0,0.0,True,False,True,False,"['Central', 'Radiant']",SingleFamily,15200259,1971.0,['Inside Room'],6230.0,-122.42943572998048,2.752,2.7060000000000004,3.062,"['Attached', 'Garage Door Opener', 'Interior Access', 'Tandem', 'On Site (Single Family Only)']",12000000,0.67,"[{'distance': 0.5, 'name': 'Glen Park Elementary School', 'rating': 3, 'level': 'Elementary', 'studentsPerTeacher': 14, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06373&state=CA', 'type': 'Public', 'size': 363, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.7, 'name': 'Lick (James) Middle School', 'rating': 3, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06392&state=CA', 'type': 'Public', 'size': 568, 'totalCount': 1, 'isAssigned': True}, {'distance': 1.2, 'name': 'Asawa (Ruth) San Francisco School Of The Arts, A Public School.', 'rating': 9, 'level': 'High', 'studentsPerTeacher': 18, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06339&state=CA', 'type': 'Public', 'size': 795, 'totalCount': 1, 'isAssigned': True}]",58.4,6.62,5.02,1.64,71.68,Standard,2 Everson St,58891.0,4843577.0,1971.0,94131
2.0,2.0,2.0,No information,0.0,0.0,False,False,True,True,['Central'],Condo,15073211,1962.0,['In Garage'],1850.0,-122.43180847167969,2.752,2.7060000000000004,3.062,"['Covered', 'Enclosed', 'Garage Door Opener', 'Guest', 'Interior Access', 'Side by Side', 'On Site']",1610000,0.67,"[{'distance': 0.4, 'name': 'Sherman Elementary School', 'rating': 7, 'level': 'Elementary', 'studentsPerTeacher': 16, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06432&state=CA', 'type': 'Public', 'size': 387, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.5, 'name': 'Marina Middle School', 'rating': 6, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06400&state=CA', 'type': 'Public', 'size': 790, 'totalCount': 2, 'isAssigned': True}, {'distance': 0.7, 'name': 'Gateway High School', 'rating': 7, 'level': 'High', 'studentsPerTeacher': 12, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06371&state=CA', 'type': 'Charter', 'size': 479, 'totalCount': 1, 'isAssigned': True}]",78.4,6.62,5.02,2.8,92.84,Standard,2200 Pacific Ave APT 2C,14356.0,1142181.0,1962.0,94115
4.0,3.0,4.0,['None'],0.0,1.0,True,False,True,False,['Central'],SingleFamily,15146351,1905.0,['Laundry Room'],2705.0,-122.43245697021484,2.752,2.7060000000000004,3.062,"['Garage Door Opener', 'Attached']",3899000,0.67,"[{'distance': 0.4, 'name': 'Milk (Harvey) Civil Rights Elementary School', 'rating': 3, 'level': 'Elementary', 'studentsPerTeacher': 14, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06408&state=CA', 'type': 'Public', 'size': 221, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.6, 'name': 'Everett Middle School', 'rating': 4, 'level': 'Middle', 'studentsPerTeacher': 13, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06363&state=CA', 'type': 'Public', 'size': 694, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.6, 'name': 'Mission High School', 'rating': 3, 'level': 'High', 'studentsPerTeacher': 13, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06411&state=CA', 'type': 'Public', 'size': 1099, 'totalCount': 1, 'isAssigned': True}]",26.4,6.62,5.02,1.28,39.32,Standard,918 Noe St,28954.0,2350000.0,1905.0,94114
2.0,2.0,2.0,No information,0.0,0.0,False,False,False,True,No information,Condo,15152066,1989.0,No information,1030.0,-122.40201568603516,2.177,2.161,2.6839999999999997,"['Garage Door Opener', 'Interior Access', 'Side By Side', 'Side by Side', 'On Site']",898000,0.67,"[{'distance': 0.2, 'name': 'King (Starr) Elementary School', 'rating': 6, 'level': 'Elementary', 'studentsPerTeacher': 16, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06435&state=CA', 'type': 'Public', 'size': 331, 'totalCount': 1, 'isAssigned': True}, {'distance': 4.3, 'name': 'Aptos Middle School', 'rating': 6, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06337&state=CA', 'type': 'Public', 'size': 976, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.5, 'name': 'Downtown High School', 'rating': 1, 'level': 'High', 'studentsPerTeacher': 14, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06359&state=CA', 'type': 'Public', 'size': 171, 'totalCount': 1, 'isAssigned': True}]",75.2,6.62,5.02,2.8,89.64,Standard,2250 24th St UNIT 329,9307.0,709916.0,1989.0,94107
3.0,2.0,3.0,"['Gas Starter', 'Living Room']",1.0,0.0,True,False,False,False,No information,Condo,59700431,1997.0,['Hookups Only'],1996.0,-122.42568969726562,2.752,2.7060000000000004,3.062,"['Attached', 'Garage Faces Front', 'Interior Access', 'Tandem', 'On Site (Single Family Only)', 'Shared Driveway']",2200000,0.67,"[{'distance': 0.3, 'name': 'Sanchez Elementary School', 'rating': 2, 'level': 'Elementary', 'studentsPerTeacher': 12, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06428&state=CA', 'type': 'Public', 'size': 271, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.2, 'name': 'Everett Middle School', 'rating': 4, 'level': 'Middle', 'studentsPerTeacher': 13, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06363&state=CA', 'type': 'Public', 'size': 694, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.1, 'name': 'Mission High School', 'rating': 3, 'level': 'High', 'studentsPerTeacher': 13, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06411&state=CA', 'type': 'Public', 'size': 1099, 'totalCount': 1, 'isAssigned': True}]",72.8,6.62,5.02,1.0,85.44,Standard,62 Dolores Ter,6813.0,502557.0,1997.0,94110
4.0,3.0,4.0,"['Gas Starter', 'Living Room', 'Master Bedroom']",2.0,0.0,True,False,True,False,"['Central', 'Gas']",SingleFamily,15184967,2012.0,['Upper Level'],3310.0,-122.43122863769531,2.752,2.7060000000000004,3.062,"['Attached', 'Garage Door Opener', 'Garage Faces Front', 'Interior Access', 'Independent', 'On Site (Single Family Only)']",3695000,0.67,"[{'distance': 0.3, 'name': 'Glen Park Elementary School', 'rating': 3, 'level': 'Elementary', 'studentsPerTeacher': 14, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06373&state=CA', 'type': 'Public', 'size': 363, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.9, 'name': 'Lick (James) Middle School', 'rating': 3, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06392&state=CA', 'type': 'Public', 'size': 568, 'totalCount': 1, 'isAssigned': True}, {'distance': 1.1, 'name': 'Balboa High School', 'rating': 7, 'level': 'High', 'studentsPerTeacher': 15, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06340&state=CA', 'type': 'Public', 'size': 1217, 'totalCount': 1, 'isAssigned': True}]",80.0,6.62,5.02,1.64,93.28,Standard,533 Laidley St,36550.0,2983840.0,2012.0,94131
2.0,2.0,2.0,No information,0.0,0.0,False,False,True,True,['Central'],Condo,249698477,2016.0,"['Electric Dryer Hookup', 'Laundry Closet']",1368.0,-122.39185333251952,2.752,2.7060000000000004,3.062,['Valet'],1949000,0.67,"[{'distance': 1.8, 'name': 'Daniel Webster Elementary School', 'rating': 5, 'level': 'Elementary', 'studentsPerTeacher': 13, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06451&state=CA', 'type': 'Public', 'size': 326, 'totalCount': 1, 'isAssigned': True}, {'distance': 3.5, 'name': 'Lick (James) Middle School', 'rating': 3, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06392&state=CA', 'type': 'Public', 'size': 568, 'totalCount': 1, 'isAssigned': True}, {'distance': 1, 'name': ""Five Keys Independence High School (Sf Sheriff's)"", 'rating': 2, 'level': 'High', 'studentsPerTeacher': 25, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=24794&state=CA', 'type': 'Charter', 'size': 3417, 'totalCount': 1, 'isAssigned': True}]",79.2,6.73,5.02,2.8,93.74,Other,201 Folsom St APT 21A,25497.0,2054790.0,2016.0,94105
3.0,2.0,4.0,"['Family Room', 'Living Room']",2.0,0.0,True,False,True,True,"['Central', 'Gas']",Condo,15074104,1900.0,['Laundry Closet'],2600.0,-122.43335723876952,2.752,2.7060000000000004,3.062,"['Attached', 'Garage Door Opener', 'Side By Side', 'Side by Side', 'On Site']",2999000,0.67,"[{'distance': 0.6, 'name': 'Sherman Elementary School', 'rating': 7, 'level': 'Elementary', 'studentsPerTeacher': 16, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06432&state=CA', 'type': 'Public', 'size': 387, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.7, 'name': 'Marina Middle School', 'rating': 6, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06400&state=CA', 'type': 'Public', 'size': 790, 'totalCount': 2, 'isAssigned': True}, {'distance': 0.5, 'name': 'Gateway High School', 'rating': 7, 'level': 'High', 'studentsPerTeacher': 12, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06371&state=CA', 'type': 'Charter', 'size': 479, 'totalCount': 1, 'isAssigned': True}]",80.0,6.62,5.02,2.8,94.44,Standard,2444 Clay St,26391.0,2131220.0,1900.0,94115
2.0,1.0,1.0,['None'],0.0,1.0,False,False,True,True,['Baseboard'],Condo,15073822,1966.0,['Community Facility'],1040.0,-122.42431640625,2.177,2.161,2.6839999999999997,['Garage'],849995,0.67,"[{'distance': 0.3, 'name': 'Sherman Elementary School', 'rating': 7, 'level': 'Elementary', 'studentsPerTeacher': 16, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06432&state=CA', 'type': 'Public', 'size': 387, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.9, 'name': 'Marina Middle School', 'rating': 6, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06400&state=CA', 'type': 'Public', 'size': 790, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.6, 'name': 'Galileo High School', 'rating': 8, 'level': 'High', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06369&state=CA', 'type': 'Public', 'size': 1816, 'totalCount': 1, 'isAssigned': True}]",80.0,6.62,5.02,2.8,91.64,Standard,2040 Franklin St APT 708,8852.0,671868.0,1966.0,94109
8.0,7.0,9.0,No information,0.0,0.0,True,False,False,False,No information,SingleFamily,332851128,1889.0,['In Garage'],7772.0,-122.43914794921876,2.752,2.7060000000000004,3.062,"['Attached', 'Garage Door Opener', 'Interior Access', 'Tandem', 'On Site (Single Family Only)']",14950000,0.67,"[{'distance': 0.3, 'name': 'Cobb (William L.) Elementary School', 'rating': 2, 'level': 'Elementary', 'studentsPerTeacher': 12, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06353&state=CA', 'type': 'Public', 'size': 152, 'totalCount': 1, 'isAssigned': True}, {'distance': 1.4, 'name': 'Roosevelt Middle School', 'rating': 9, 'level': 'Middle', 'studentsPerTeacher': 18, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06427&state=CA', 'type': 'Public', 'size': 694, 'totalCount': 2, 'isAssigned': True}, {'distance': 0.6, 'name': 'Gateway High School', 'rating': 7, 'level': 'High', 'studentsPerTeacher': 12, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06371&state=CA', 'type': 'Charter', 'size': 479, 'totalCount': 1, 'isAssigned': True}]",69.6,6.62,5.02,2.8,84.04,Standard,2640 Jackson St,7291.0,549407.0,1889.0,94115
